timestamp,x,y
1743446587.2050717,576,456
1743446587.2881691,565,431
1743446587.4005928,570,407
1743446587.470155,562,383
1743446587.5550125,558,371
1743446587.630389,556,329
1743446587.7102613,555,320
1743446587.7892714,554,316
1743446587.8628726,554,302
1743446587.9283793,554,294
1743446588.0087717,554,291
1743446588.0877855,554,289
1743446588.165339,554,288
1743446588.232935,554,288
1743446588.2979789,554,288
1743446588.3754885,554,288
1743446588.4490657,554,300
1743446588.5162015,554,306
1743446588.597849,554,309
1743446588.6667655,554,322
1743446588.735199,565,341
1743446588.814496,570,350
1743446588.8975685,562,331
1743446589.0147884,558,345
1743446589.11279,492,376
1743446589.1783133,458,392
1743446589.2582982,442,400
1743446589.3354778,434,404
1743446589.4201021,430,406
1743446589.5343595,427,407
1743446589.6048796,426,407
1743446589.690898,447,395
1743446589.7669277,436,365
1743446589.8440232,431,350
1743446589.9226387,418,343
1743446590.0022717,379,327
1743446590.081822,349,331
1743446590.1613405,334,333
1743446590.2439058,348,322
1743446590.320363,355,317
1743446590.3984025,358,314
1743446590.4744098,360,313
1743446590.5548155,361,300
1743446590.6304164,340,294
1743446590.7109916,330,291
1743446590.7939794,367,337
1743446590.9947028,396,372
1743446591.0720158,400,390
1743446591.1960232,381,375
1743446591.261615,371,367
1743446591.3381622,345,363
1743446591.4021897,332,313
1743446591.479192,326,312
1743446591.5908785,323,312
1743446591.697729,310,300
1743446591.7772918,304,282
1743446591.8573773,301,272
1743446591.94175,299,268
1743446592.011984,298,266
1743446592.0901904,298,265
1743446592.1697826,298,264
1743446592.25333,298,264
1743446592.3311975,287,252
1743446592.4091744,282,209
1743446592.4923878,258,116
1743446592.5700197,246,70
1743446592.6488988,239,35
1743446592.7319255,301,17
1743446592.807926,331,8
1743446592.885464,357,4
1743446592.9640238,381,1
1743446593.048189,382,0
1743446593.1207392,383,0
1743446593.2009816,340,120
1743446593.3372712,319,192
1743446593.40124,308,228
1743446593.4833212,303,246
1743446593.5498497,300,255
1743446593.624089,299,259
1743446593.6929522,298,262
1743446593.805628,298,263
1743446593.8787715,266,155
1743446593.9539175,217,77
1743446594.0329788,236,50
1743446594.1145258,246,37
1743446594.197803,272,174
1743446594.2715406,296,231
1743446594.3496249,276,247
1743446594.4148283,266,255
1743446594.4914951,249,247
1743446594.5715256,241,243
1743446594.6496816,237,242
1743446594.7293098,236,241
1743446594.8070824,213,228
1743446594.8730981,202,222
1743446594.950685,165,219
1743446595.0155847,146,217
1743446595.0934324,147,252
1743446595.1584363,148,270
1743446595.242615,106,231
1743446595.3172631,52,235
1743446595.387844,26,237
1743446595.4993398,13,250
1743446595.5679095,91,269
1743446595.6511364,269,266
1743446595.727741,359,265
1743446596.9930303,424,360
1743446597.0565693,457,408
1743446597.2636383,516,420
1743446597.3422306,546,426
1743446597.4202337,593,441
1743446597.498247,617,460
1743446597.6192343,628,446
1743446597.6977565,634,439
1743446597.7767363,637,435
1743446597.8562903,606,433
1743446597.9364166,591,432
1743446598.0640259,572,432
1743446598.1417897,563,432
1743446598.216358,516,420
1743446598.2819495,428,414
1743446598.3615537,395,398
1743446598.4435687,378,391
1743446598.5247443,391,387
1743446598.6039479,398,385
1743446598.6762414,444,432
1743446598.7565243,456,444
1743446598.8325498,473,450
1743446598.8981693,492,465
1743446598.9777474,523,472
1743446599.056905,528,476
1743446599.1419065,530,478
1743446599.2154777,531,479
1743446599.2811096,489,467
1743446599.3606732,447,461
1743446599.437659,426,458
1743446599.517774,394,457
1743446599.5974405,409,456
1743446599.7338412,428,456
1743446599.802516,427,468
1743446599.8795097,426,462
1743446599.9590974,415,459
1743446600.0357463,527,445
1743446600.1419675,584,438
1743446600.246288,612,423
1743446600.3199189,626,427
1743446600.398895,633,453
1743446600.4804726,636,466
1743446600.54957,638,473
1743446600.6151845,639,476
1743446600.685141,639,478
1743446600.765712,640,479
1743446600.8324404,640,479
1743446600.893156,640,479
1743446600.9514058,640,479
1743446601.0115254,640,480
1743446601.067064,640,480
1743446601.1296656,640,480
1743446601.1876686,640,480
1743446601.252277,640,480
1743446601.3092668,640,480
1743446601.3696585,640,480
1743446601.4272065,640,480
1743446601.4907198,640,480
1743446601.5492666,640,480
1743446601.722912,640,480
1743446601.790877,640,480
1743446601.887087,640,480
1743446601.9495132,640,480
1743446602.0085173,640,480
1743446602.0681067,640,480
1743446602.1283104,640,480
1743446602.1981854,640,480
